omega_n,omega_next,return_time,impact_count,return_type,omega_next_exact,absolute_error,attractor,gamma,alpha,omega_1,omega_2,gravity,length,mass,num_spokes
-6.6,-4.455308666162159,0.12319490313529967,1,uphill_step,-4.455308655748677,1.0413481632554067e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.58,-4.440492687998585,0.12359661161899564,1,uphill_step,-4.440492677393927,1.060465848468084e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.5600000000000005,-4.4256723001921285,0.12400104105472563,1,uphill_step,-4.425672289945234,1.0246894888155111e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.54,-4.410847459331343,0.12440822124481199,1,uphill_step,-4.410847448959109,1.0372233738564773e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.52,-4.396018119915365,0.12481818079948423,1,uphill_step,-4.39601810937911,1.0536255423687635e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.5,-4.3811842359770745,0.1252309489250183,1,uphill_step,-4.381184225524999,1.0452075649425296e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.48,-4.366345761611751,0.125646556019783,1,uphill_step,-4.366345751081686,1.0530065708280745e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.46,-4.351502649317147,0.12606503188610074,1,uphill_step,-4.351502639087914,1.0229232572100955e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.4399999999999995,-4.3366548521624395,0.12648640811443326,1,uphill_step,-4.336654841924716,1.0237723557793288e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.42,-4.321802321580413,0.12691071569919585,1,uphill_step,-4.3218023113035935,1.0276819395471648e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.4,-4.306945008441425,0.12733798623085021,1,uphill_step,-4.306944998254457,1.0186967713821105e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.38,-4.292082863579935,0.12776825249195098,1,uphill_step,-4.2920828531132855,1.0466649769114156e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.359999999999999,-4.277215835585269,0.1282015460729599,1,uphill_step,-4.277215825509519,1.0075750012106255e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.34,-4.262343874609471,0.12863790154457092,1,uphill_step,-4.262343864353166,1.0256304250333415e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.32,-4.2474669279689055,0.12907735168933868,1,uphill_step,-4.24746691782162,1.0147285678385742e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.3,-4.232584943404054,0.12951993107795715,1,uphill_step,-4.232584933346179,1.005787453323137e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.28,-4.217697867415336,0.12996567428112027,1,uphill_step,-4.217697857598275,9.817060941941236e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.26,-4.202805646412184,0.13041461706161497,1,uphill_step,-4.202805636475364,9.936820255518342e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.24,-4.187908225378174,0.13086679518222807,1,uphill_step,-4.1879082150865115,1.0291662633221677e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.22,-4.173005548039568,0.13132224440574644,1,uphill_step,-4.173005537737649,1.0301919317612374e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.2,-4.158097557885221,0.13178100168704984,1,uphill_step,-4.158097547916485,9.968736058851846e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.18,-4.143184198134627,0.13224310517311094,1,uphill_step,-4.143184188277065,9.857561877879562e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.16,-4.1282654106173515,0.13270859301090238,1,uphill_step,-4.128265400623982,9.993369687322229e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.14,-4.113341135745895,0.13317750334739684,1,uphill_step,-4.113341125896207,9.8496872880105e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.12,-4.09841131412908,0.13364987611770626,1,uphill_step,-4.0984113041505585,9.978521120501682e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.1,-4.083475884355395,0.13412575066089627,1,uphill_step,-4.083475874544758,9.810636747431545e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.08,-4.068534785152075,0.13460516810417172,1,uphill_step,-4.0685347753201135,9.831961023110125e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.0600000000000005,-4.053587953714086,0.13508816957473752,1,uphill_step,-4.053587943783764,9.930321454021396e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.04,-4.038635326220615,0.135574796795845,1,uphill_step,-4.038635316290527,9.930087863097015e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.02,-4.02367683835078,0.13606509268283842,1,uphill_step,-4.02367682822429,1.0126489868866884e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-6.0,-4.008712424157435,0.13655910015106199,1,uphill_step,-4.0087124139789685,1.0178466069987735e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.98,-3.993742017128353,0.13705686330795286,1,uphill_step,-3.9937420069389917,1.0189361354662196e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.96,-3.978765549605464,0.1375584268569946,1,uphill_step,-3.978765539459329,1.0146135043243021e-08,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.9399999999999995,-3.963782952750284,0.13806383609771727,1,uphill_step,-3.963782942845014,9.905269937604544e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.92,-3.94879415705552,0.13857313752174374,1,uphill_step,-3.94879414733018,9.725340088806433e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.9,-3.9337990917616863,0.13908637821674344,1,uphill_step,-3.933799082056567,9.70511937481433e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.88,-3.918797684819831,0.13960360586643217,1,uphill_step,-3.918797675051505,9.76832614796308e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.859999999999999,-3.9037898628737033,0.1401248687505722,1,uphill_step,-3.903789853205354,9.668349232327955e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.84,-3.888775551780978,0.14065021634101865,1,uphill_step,-3.8887755422483674,9.532610700802024e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.82,-3.873754676427828,0.14117969930171964,1,uphill_step,-3.8737546667269838,9.700844127991104e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.8,-3.858727159764818,0.1417133682966232,1,uphill_step,-3.8587271499795217,9.78529612893908e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.779999999999999,-3.8436929237990634,0.1422512751817703,1,uphill_step,-3.8436929141112564,9.687807001057536e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.76,-3.8286518895507817,0.1427934730052948,1,uphill_step,-3.82865187996886,9.581921922574566e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.74,-3.813603977008691,0.14334001600742338,1,uphill_step,-3.8136039671141893,9.8945016624441e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.72,-3.7985491034430847,0.1438909578323364,1,uphill_step,-3.7985490937974045,9.645680254521949e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.699999999999999,-3.7834871866411266,0.1444463551044464,1,uphill_step,-3.7834871769293845,9.711742077200824e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.68,-3.768418141576303,0.14500626385211943,1,uphill_step,-3.768418132053433,9.522870048073173e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.66,-3.753341883094106,0.14557074248790738,1,uphill_step,-3.753341873316243,9.77786296374461e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.640000000000001,-3.7382583231258932,0.1461398488283157,1,uphill_step,-3.7382583134381027,9.687790569756771e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.62,-3.723167373371863,0.14671364307403564,1,uphill_step,-3.72316736368231,9.689552715741456e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.6,-3.708068943606186,0.1472921860218048,1,uphill_step,-3.7080689338237875,9.782398446844809e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.58,-3.692962941621839,0.14787553906440734,1,uphill_step,-3.69296293211685,9.50498879603856e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.5600000000000005,-3.6778492748150255,0.14846376597881317,1,uphill_step,-3.6778492652621164,9.552909130405851e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.54,-3.6627278479387115,0.14905693054199218,1,uphill_step,-3.662727838372527,9.566184733245109e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.52,-3.647598564136813,0.1496550977230072,1,uphill_step,-3.647598554938452,9.198361183848647e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.5,-3.6324613260157608,0.1502583348751068,1,uphill_step,-3.6324613167918365,9.223924291035246e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.48,-3.617316033342187,0.15086670935153962,1,uphill_step,-3.6173160240693774,9.27280963125554e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.46,-3.6021625845593235,0.15148029029369353,1,uphill_step,-3.60216257517468,9.384643284704453e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.4399999999999995,-3.5870008762919743,0.15209914803504943,1,uphill_step,-3.5870008667393827,9.552591606620808e-09,standing,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.42,-3.571830802683198,0.15272335350513458,1,uphill_step,-3.571830793583185,9.100013187435252e-09,standing,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.4,-3.556652258058643,0.15335298120975493,1,uphill_step,-3.5566522486727723,9.385870747280478e-09,standing,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.38,-3.5414651324771826,0.1539881044626236,1,uphill_step,-3.5414651230795826,9.397600031491038e-09,standing,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.359999999999999,-3.5262693149381064,0.1546287989616394,1,uphill_step,-3.5262693059363857,9.001720702173088e-09,standing,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.34,-3.5110646938508734,0.15527514338493348,1,uphill_step,-3.511064684392625,9.458248406701841e-09,standing,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.32,-3.4958511525791125,0.15592721462249756,1,uphill_step,-3.4958511435684847,9.010627799455051e-09,standing,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.3,-3.480628575923275,0.15658509492874145,1,uphill_step,-3.480628566507648,9.415626944786482e-09,standing,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.279999999999999,-3.465396843471645,0.1572488647699356,1,uphill_step,-3.4653968341286805,9.342964624181604e-09,standing,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.26,-3.4501558344368415,0.15791860818862916,1,uphill_step,-3.450155825175014,9.261827305095949e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.24,-3.4349054253780635,0.1585944104194641,1,uphill_step,-3.434905416163462,9.214601526252864e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
-5.22,-3.419645490108816,0.1592763578891754,1,uphill_step,-3.4196454813312274,8.777588433872552e-09,rolling,0.26,0.39269908169872414,0.4153208441717099,-2.0082183565601963,9.81,1,1,8
