omega_n,omega_next,return_time,impact_count,return_type,omega_next_exact,absolute_error,attractor,gamma,alpha,omega_1,omega_2,gravity,length,mass,num_spokes
-7.74,-5.36261124109356,0.10337563395500182,1,uphill_step,-5.362611233679676,7.413883729157078e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.72,-5.348177196644977,0.10365366876125334,1,uphill_step,-5.348177188873556,7.771421728364203e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.7,-5.333741588016149,0.10393323123455046,1,uphill_step,-5.3337415801281045,7.888044883941348e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.68,-5.319304401929643,0.10421433389186859,1,uphill_step,-5.319304394710595,7.21904847011956e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.66,-5.304865627592968,0.10449699103832244,1,uphill_step,-5.304865619748294,7.84467424352897e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.64,-5.290425250018972,0.104781214594841,1,uphill_step,-5.290425242226512,7.79246001059164e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.62,-5.275983256694588,0.10506701827049254,1,uphill_step,-5.275983248986623,7.707964932990308e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.6,-5.261539634714876,0.10535441577434539,1,uphill_step,-5.2615396267240495,7.990826667025885e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.58,-5.247094369823898,0.10564342021942139,1,uphill_step,-5.247094361986208,7.837690496614869e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.56,-5.232647449269319,0.10593404591083526,1,uphill_step,-5.23264744117043,8.09888867081554e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.54,-5.218198857982704,0.10622630596160888,1,uphill_step,-5.21819885052184,7.460863926667116e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.52,-5.2037485842942885,0.10652021586894989,1,uphill_step,-5.203748576131195,8.163093312418823e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.5,-5.1892966113457755,0.10681578814983367,1,uphill_step,-5.189296603932699,7.413076374973571e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.48,-5.174842927572171,0.10711303889751433,1,uphill_step,-5.174842919701762,7.870409213239782e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.46,-5.160387517160915,0.10741198182106017,1,uphill_step,-5.160387509052731,8.108184346156122e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.4399999999999995,-5.145930364812734,0.10771263122558593,1,uphill_step,-5.145930357436587,7.376146804460859e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.42,-5.131471457642054,0.10801500320434569,1,uphill_step,-5.13147145013859,7.503464516389613e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.4,-5.117010779449567,0.10831911206245422,1,uphill_step,-5.1170107722758855,7.173681204619697e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.38,-5.102548316436232,0.10862497389316558,1,uphill_step,-5.102548308795072,7.641160593152563e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.36,-5.088084051475618,0.10893260300159453,1,uphill_step,-5.08808404446973,7.0058874257483694e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.34,-5.073617970781101,0.10924201607704162,1,uphill_step,-5.073617963897898,6.883203340635191e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.32,-5.059150059131409,0.10955322921276092,1,uphill_step,-5.059150051499506,7.631903109484028e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.3,-5.044680298909887,0.10986625730991363,1,uphill_step,-5.044680291513769,7.3961174962278164e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.28,-5.030208674944182,0.11018111705780027,1,uphill_step,-5.030208667996533,6.947649566768632e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.26,-5.0157351724239225,0.11049782574176786,1,uphill_step,-5.015735164817561,7.606361762668712e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.24,-5.001259773121028,0.11081639885902403,1,uphill_step,-5.001259765657793,7.463234474869296e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.22,-4.986782461204858,0.11113685369491576,1,uphill_step,-4.986782454006535,7.198322826695858e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.2,-4.972303220317918,0.11145920753479002,1,uphill_step,-4.972303213158611,7.1593069250752706e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.18,-4.957822033567717,0.11178347766399382,1,uphill_step,-4.957822026211454,7.3562631541790324e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.16,-4.9433388835184875,0.11210968136787414,1,uphill_step,-4.943338876062154,7.456333328548226e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.14,-4.928853753136195,0.1124378365278244,1,uphill_step,-4.928853745404448,7.731747686534618e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.12,-4.9143666238730175,0.11276796042919157,1,uphill_step,-4.914366616725643,7.147374248006599e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.1,-4.899877479472401,0.11310007214546203,1,uphill_step,-4.899877472303511,7.168890370223835e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.08,-4.885386301192849,0.11343418955802916,1,uphill_step,-4.885386294203095,6.989753664754517e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.06,-4.870893071612633,0.11377033174037932,1,uphill_step,-4.870893064273475,7.339157725994028e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.04,-4.856397771760135,0.11410851716995238,1,uphill_step,-4.856397764144474,7.615660990722972e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.02,-4.841900383011309,0.11444876492023467,1,uphill_step,-4.8419003752232905,7.78801823031472e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-7.0,-4.827400886126566,0.11479109406471251,1,uphill_step,-4.827400878691083,7.435482451967346e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.98,-4.8128992631478695,0.11513552486896514,1,uphill_step,-4.81289925549948,7.648389477310502e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.96,-4.7983954935748585,0.11548207640647887,1,uphill_step,-4.798395486367026,7.207832553035587e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.9399999999999995,-4.783889559121935,0.11583076953887939,1,uphill_step,-4.783889551775568,7.346367070226734e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.92,-4.769381438940532,0.11618162393569945,1,uphill_step,-4.769381431966566,6.973966293344347e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.9,-4.754871114375787,0.11653466105461119,1,uphill_step,-4.754871106937332,7.438454296959662e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.88,-4.740358564188403,0.11688990116119384,1,uphill_step,-4.740358556437208,7.751195241212372e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.859999999999999,-4.72584376740397,0.11724736511707305,1,uphill_step,-4.7258437599636585,7.440311478035255e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.84,-4.711326704255152,0.1176070749759674,1,uphill_step,-4.711326696758297,7.496854692590205e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.82,-4.6968073533098025,0.117969052195549,1,uphill_step,-4.696807345802832,7.50697015661217e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.8,-4.682285693366148,0.11833331882953642,1,uphill_step,-4.682285685814936,7.551212100054272e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.78,-4.667761702487363,0.11869989693164824,1,uphill_step,-4.6677616952440335,7.243329491757322e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.76,-4.653235358942818,0.11906880915164947,1,uphill_step,-4.653235352267006,6.6758119032783725e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.74,-4.638706642149069,0.119440079331398,1,uphill_step,-4.638706634783822,7.365247078894299e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.72,-4.624175526936398,0.11981372892856597,1,uphill_step,-4.624175520413066,6.523332096719514e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.7,-4.60964199314452,0.12018978297710417,1,uphill_step,-4.609641986487394,6.657126405684721e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.68,-4.595106016894202,0.12056826472282407,1,uphill_step,-4.595106010048892,6.845310096537105e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.66,-4.580567574367342,0.1209491980075836,1,uphill_step,-4.580567567844344,6.522998141633707e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.64,-4.56602664289524,0.12133260786533354,1,uphill_step,-4.566026636320407,6.574833122385826e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.62,-4.551483198969311,0.1217185193300247,1,uphill_step,-4.551483191618689,7.350622333035517e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.6,-4.536937216319795,0.122106956243515,1,uphill_step,-4.53693720957073,6.74906530662156e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.58,-4.522388672575304,0.12249794542789458,1,uphill_step,-4.5223886656928824,6.882421743625855e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.5600000000000005,-4.507837542573617,0.12289151251316069,1,uphill_step,-4.507837535181082,7.392534584482746e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.54,-4.493283800253293,0.12328768312931059,1,uphill_step,-4.493283792905523,7.34776950395144e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.52,-4.478727420544971,0.12368648409843443,1,uphill_step,-4.478727413405223,7.139748348095054e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.5,-4.46416837744849,0.12408794224262236,1,uphill_step,-4.46416837088247,6.5660197279271415e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.48,-4.449606645923502,0.12449208557605741,1,uphill_step,-4.44960663919716,6.726342149931952e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.46,-4.435042199012455,0.12489894151687621,1,uphill_step,-4.435042191861025,7.15142967067095e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.4399999999999995,-4.420475008777033,0.12530853748321533,1,uphill_step,-4.420475002031733,6.745300318300451e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.42,-4.405905049141168,0.1257209026813507,1,uphill_step,-4.405905042506868,6.634300220298428e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.4,-4.3913322930129075,0.12613606631755828,1,uphill_step,-4.391332285717793,7.295114734517938e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.38,-4.376756710359343,0.1265540564060211,1,uphill_step,-4.376756703723369,6.635974436619563e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.359999999999999,-4.362178274862308,0.12697490394115446,1,uphill_step,-4.3621782682035635,6.658744666765415e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.34,-4.347596957225208,0.12739863872528073,1,uphill_step,-4.34759695045291,6.772297389545656e-09,standing,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.32,-4.333012728014029,0.12782529115676877,1,uphill_step,-4.333012721373831,6.640197725005237e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.3,-4.318425558591021,0.1282548928260803,1,uphill_step,-4.318425551469823,7.121197853621197e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.28,-4.303835417280617,0.12868747413158416,1,uphill_step,-4.303835410838506,6.442110844773197e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.26,-4.289242276022971,0.1291230684518814,1,uphill_step,-4.289242269164502,6.858469348003382e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.24,-4.274646102725133,0.12956170737743375,1,uphill_step,-4.274646095712188,7.012944891471307e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.22,-4.260046866007877,0.13000342369079587,1,uphill_step,-4.260046859318268,6.689608866849994e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.2,-4.245444535341008,0.13044825136661528,1,uphill_step,-4.245444528384213,6.956795139956284e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.18,-4.230839077708192,0.13089622378349303,1,uphill_step,-4.230839070868502,6.839690591675662e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.16,-4.216230460875277,0.13134737551212308,1,uphill_step,-4.216230454278732,6.596544643855395e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.14,-4.201618652275999,0.13180174171924589,1,uphill_step,-4.201618645663531,6.612467906563779e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.12,-4.187003618034331,0.13225935757160184,1,uphill_step,-4.1870036116042995,6.430031618265275e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.1,-4.172385324846622,0.13272025942802426,1,uphill_step,-4.172385318206774,6.639847782707875e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.08,-4.157763738049358,0.13318448364734647,1,uphill_step,-4.157763731092406,6.956951459358152e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.0600000000000005,-4.143138822546684,0.13365206718444822,1,uphill_step,-4.143138815389541,7.157142434266461e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.04,-4.128510542783871,0.13412304759025573,1,uphill_step,-4.128510535724409,7.059461459846261e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.02,-4.113878862720155,0.1345974630117416,1,uphill_step,-4.1138788562119135,6.508241057190389e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-6.0,-4.0992437467544045,0.13507535278797148,1,uphill_step,-4.099243740446211,6.308193079007651e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.98,-4.08460515778973,0.13555675625801084,1,uphill_step,-4.084605151491077,6.298653154601652e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.96,-4.069963058157817,0.1360417133569717,1,uphill_step,-4.069963051870059,6.287757869927191e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.9399999999999995,-4.0553174105425365,0.136530265212059,1,uphill_step,-4.055317403556403,6.986133449515819e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.92,-4.040668175089034,0.13702245235443114,1,uphill_step,-4.04066816796275,7.12628445143082e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.9,-4.026015312232798,0.13751831650733945,1,uphill_step,-4.026015305930598,6.302199651031515e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.88,-4.011358784574543,0.1380179017782211,1,uphill_step,-4.01135877771952,6.855022327556526e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.859999999999999,-3.9966985492196923,0.13852124989032744,1,uphill_step,-3.9966985429961364,6.223555892859167e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.84,-3.982034567279358,0.13902840614318845,1,uphill_step,-3.9820345608228274,6.456530421417028e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.82,-3.9673667962081796,0.1395394146442413,1,uphill_step,-3.9673667896461815,6.561998056042739e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.8,-3.952695193599498,0.14005432069301604,1,uphill_step,-3.9526951872851828,6.314315292854644e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.779999999999999,-3.9380197172579305,0.14057317078113554,1,uphill_step,-3.9380197109191113,6.338819247275751e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.76,-3.923340323817229,0.1410960119962692,1,uphill_step,-3.9233403170751635,6.742065572495903e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.74,-3.9086569681444683,0.14162289142608642,1,uphill_step,-3.9086569616157734,6.5286949180176634e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.72,-3.8939696060324818,0.14215385794639585,1,uphill_step,-3.893969599725638,6.306843935988127e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.699999999999999,-3.879278192252974,0.1426889610290527,1,uphill_step,-3.8792781858984338,6.354540449393653e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.68,-3.8645826805155594,0.1432282507419586,1,uphill_step,-3.8645826739232074,6.592351997625201e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.66,-3.849883023425717,0.14377177774906158,1,uphill_step,-3.849883016870441,6.555275877673239e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.640000000000001,-3.835179173395177,0.1443195939064026,1,uphill_step,-3.835179167077784,6.317392831078905e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.62,-3.8204710825976913,0.14487175226211546,1,uphill_step,-3.820471076135435,6.462256507688835e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.6,-3.8057587010167673,0.14542830586433408,1,uphill_step,-3.805758694871161,6.145606246121815e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.58,-3.791041980212969,0.1459893101453781,1,uphill_step,-3.7910419733349627,6.878006164612316e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.5600000000000005,-3.7763208675553934,0.14655481934547424,1,uphill_step,-3.7763208607833425,6.772050920034189e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.54,-3.7615953118934318,0.147124890089035,1,uphill_step,-3.761595305663203,6.230228777326374e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.52,-3.7468652615995315,0.1476995801925659,1,uphill_step,-3.746865255595328,6.004203356724247e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.5,-3.7321306635641065,0.14827894806861877,1,uphill_step,-3.7321306573574624,6.206644087569657e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.48,-3.7173914631425067,0.14886305272579192,1,uphill_step,-3.717391456866958,6.275548525280783e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.46,-3.7026476050540342,0.1494519543647766,1,uphill_step,-3.702647599162989,5.891045429251562e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.4399999999999995,-3.687899034292165,0.1500457149744034,1,uphill_step,-3.6878990283883106,5.903854294331268e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.42,-3.6731456942950573,0.15064439713954925,1,uphill_step,-3.673145687770558,6.524499163163e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.4,-3.6583875254953426,0.15124806344509123,1,uphill_step,-3.6583875196030626,5.8922799972549456e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.38,-3.6436244714081583,0.15185678005218506,1,uphill_step,-3.6436244652251752,6.182983014468846e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.359999999999999,-3.628856470804367,0.1524706119298935,1,uphill_step,-3.628856465002087,5.802279989808312e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.34,-3.614083464320783,0.15308962702751158,1,uphill_step,-3.6140834583041173,6.016665832220269e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.32,-3.5993053896270975,0.1537138932943344,1,uphill_step,-3.5993053834854645,6.141632979961287e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.3,-3.584522184218654,0.15434348046779633,1,uphill_step,-3.584522177862406,6.3562479724055265e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.279999999999999,-3.5697337843934713,0.1549784594774246,1,uphill_step,-3.5697337776909137,6.702557620030802e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.26,-3.5549401242273135,0.155618901848793,1,uphill_step,-3.5549401181436857,6.083627823727511e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.24,-3.540141139314012,0.1562648820877075,1,uphill_step,-3.5401411332865593,6.027452759127527e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.22,-3.5253367619225564,0.15691647469997405,1,uphill_step,-3.525336756054299,5.868257435537316e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
-5.199999999999999,-3.5105269247331714,0.1575737565755844,1,uphill_step,-3.51052691822573,6.507441252523449e-09,rolling,0.16,0.39269908169872414,0.7271916346027661,-1.7091545238103414,9.81,1,1,8
