epsilon,omega_below,next_below,omega_above,next_above,slope_below,slope_above,multiplier,absolute_error,omega_star,next_at_fixed_point,fixed_point_residual,exact_multiplier,timestep,gravity,length,mass,num_spokes,slope_angle,estimate_resolved
0.015467389931158756,1.5312716031847167,1.5390247292159887,1.5622063830470343,1.5544919249158096,0.4987437212496401,0.5012437212769459,0.49999372126329306,6.278736707054922e-06,1.5467389931158755,1.546738992828274,-2.876014981723074e-10,0.5000000000000001,0.01,9.81,1,1,8,0.16,True
0.007733694965579378,1.5390052981502962,1.5428769893153713,1.5544726880814548,1.5506106615952517,0.4993736538732675,0.5006234127683499,0.4999985333208086,1.466679191486353e-06,1.5467389931158755,1.546738992828274,-2.876014981723074e-10,0.5000000000000001,0.01,9.81,1,1,8,0.16,True
0.003866847482789689,1.5428721456330858,1.544806777665232,1.5506058405986651,1.5486736235091743,0.4996874512485613,0.5003121249314333,0.49999978808999734,2.119100027675458e-07,1.5467389931158755,1.546738992828274,-2.876014981723074e-10,0.5000000000000001,0.01,9.81,1,1,8,0.16,True
0.0019334237413948445,1.5448055693744807,1.545772582112226,1.5486724168572703,1.5477060053072105,0.49984423763767266,0.500155479749541,0.4999998586936068,1.4130639330867112e-07,1.5467389931158755,1.546738992828274,-2.876014981723074e-10,0.5000000000000001,0.01,9.81,1,1,8,0.16,True
0.0009667118706974222,1.545772281245178,1.546255711691836,1.547705704986573,1.5472224227808524,0.4999226254346721,0.5000765659675573,0.49999959570111474,4.0429888537030223e-07,1.5467389931158755,1.546738992828274,-2.876014981723074e-10,0.5000000000000001,0.01,9.81,1,1,8,0.16,True
