omega_n,omega_next,return_time,impact_count,return_type,omega_next_exact,absolute_error,attractor,gamma,alpha,omega_1,omega_2,gravity,length,mass,num_spokes
-7.8,-5.003390061337734,0.106264169216156,1,uphill_step,-5.00339003963781,2.1699923635765117e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.78,-4.987796316893253,0.10656929910182952,1,uphill_step,-4.987796295835151,2.1058101928872475e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.76,-4.9721938919236015,0.10687628746032714,1,uphill_step,-4.972193870792535,2.113106667422926e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.74,-4.95658270300516,0.10718515276908874,1,uphill_step,-4.956582682529048,2.047611147304451e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.72,-4.940962669575346,0.1074959123134613,1,uphill_step,-4.9409626479813475,2.159399858925326e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.7,-4.9253337040986676,0.1078085857629776,1,uphill_step,-4.925333682985028,2.1113639725456324e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.68,-4.90969572352471,0.10812319099903106,1,uphill_step,-4.909695702255574,2.1269135785928484e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.66,-4.8940486410917545,0.10843974709510802,1,uphill_step,-4.894048619368922,2.1722832421744442e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.64,-4.8783923679573675,0.10875827372074126,1,uphill_step,-4.878392346741584,2.1215783796435517e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.62,-4.86272681646668,0.10907878994941711,1,uphill_step,-4.862726795610345,2.0856335325447617e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.6,-4.847051896869123,0.10940131545066833,1,uphill_step,-4.847051876011525,2.085759831516043e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.58,-4.8313675189485314,0.1097258698940277,1,uphill_step,-4.831367496759779,2.2188752168972314e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.56,-4.815673587061669,0.11005247473716734,1,uphill_step,-4.815673565426424,2.1635244706885715e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.54,-4.799970009847446,0.11038114964962004,1,uphill_step,-4.799969988317307,2.153013856087682e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.52,-4.784256692561829,0.11071191549301146,1,uphill_step,-4.7842566704501595,2.21116698284618e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.5,-4.768533536490237,0.11104479432106017,1,uphill_step,-4.7685335155314625,2.095877427166215e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.48,-4.752800447324566,0.11137980639934539,1,uphill_step,-4.752800425932785,2.1391781679369615e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.46,-4.737057323689454,0.11171697437763213,1,uphill_step,-4.737057302666588,2.102286611460613e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.4399999999999995,-4.721304066960409,0.11205631971359252,1,uphill_step,-4.7213040453614985,2.1598910215914202e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.42,-4.7055405730653925,0.11239786565303801,1,uphill_step,-4.705540552236996,2.082839678507753e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.4,-4.689766742302577,0.11274163365364073,1,uphill_step,-4.68976672007754,2.2225036921952324e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.38,-4.673982466227947,0.11308764815330503,1,uphill_step,-4.673982444206103,2.2021844792163847e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.36,-4.658187639110506,0.11343593239784239,1,uphill_step,-4.658187618457081,2.0653424748218185e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.34,-4.642382156284411,0.11378650903701781,1,uphill_step,-4.642382135148598,2.1135813099704137e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.32,-4.62656590594952,0.11413940310478209,1,uphill_step,-4.626565885054146,2.0895374319707116e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.3,-4.610738778988058,0.11449463844299315,1,uphill_step,-4.6107387573735785,2.1614479095433126e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.28,-4.594900660764682,0.11485224068164825,1,uphill_step,-4.594900639703415,2.1061267396760286e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.26,-4.579051439304831,0.11521223425865172,1,uphill_step,-4.579051418006447,2.129838438946763e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.24,-4.5631909970943205,0.11557464540004729,1,uphill_step,-4.563190976580627,2.0513693854695703e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.22,-4.547319219257177,0.11593949913978575,1,uphill_step,-4.547319198027212,2.122996445308445e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.2,-4.531435983716874,0.1163068228960037,1,uphill_step,-4.531435963218156,2.049871827836114e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.18,-4.515541172649354,0.11667664229869841,1,uphill_step,-4.515541151262698,2.1386656001709525e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.16,-4.49963466100586,0.11704898536205291,1,uphill_step,-4.499634639473171,2.15326894092982e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.14,-4.48371632468971,0.11742387950420378,1,uphill_step,-4.483716303329957,2.135975307737681e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.12,-4.4677860372678095,0.11780135273933409,1,uphill_step,-4.467786016445601,2.082220884602748e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.1,-4.451843671595442,0.11818143308162687,1,uphill_step,-4.451843650528042,2.1067399380569896e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.08,-4.435889096527173,0.11856414973735808,1,uphill_step,-4.435889075342941,2.118423214625409e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.06,-4.419922180178877,0.11894953191280364,1,uphill_step,-4.419922158675065,2.150381206433849e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.04,-4.403942788275854,0.11933760941028594,1,uphill_step,-4.403942766288732,2.198712234502409e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.02,-4.387950784138497,0.11972841262817381,1,uphill_step,-4.387950761887244,2.2251253284366612e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-7.0,-4.371946028585309,0.12012197256088256,1,uphill_step,-4.371946007071319,2.1513989700849834e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.98,-4.355928383227341,0.12051831960678099,1,uphill_step,-4.355928361296459,2.193088199931026e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.96,-4.339897702606755,0.12091748654842376,1,uphill_step,-4.339897681829244,2.077751037887765e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.9399999999999995,-4.323853845181011,0.12131950438022612,1,uphill_step,-4.323853823702514,2.1478497203020197e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.92,-4.3077966603736115,0.12172440707683561,1,uphill_step,-4.307796639669386,2.0704225889289773e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.9,-4.291726001660311,0.12213222682476042,1,uphill_step,-4.2917259801561025,2.1504208191913676e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.88,-4.275641715087181,0.1225429981946945,1,uphill_step,-4.275641693213645,2.18735358714639e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.859999999999999,-4.259543645804635,0.12295675575733184,1,uphill_step,-4.259543624468101,2.1336534317129008e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.84,-4.243431638049557,0.12337353408336638,1,uphill_step,-4.243431617069709,2.0979848081026375e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.82,-4.22730553185135,0.123793368935585,1,uphill_step,-4.2273055116405835,2.021076639380226e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.8,-4.211165167926748,0.12421629548072813,1,uphill_step,-4.211165146221036,2.1705711894526303e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.78,-4.1950103778334995,0.12464235186576841,1,uphill_step,-4.195010356214493,2.1619006140838337e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.76,-4.178840995415636,0.1250715750455856,1,uphill_step,-4.178840974330903,2.1084733070608763e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.74,-4.162656851869731,0.12550400257110594,1,uphill_step,-4.162656830528653,2.1341078237924194e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.72,-4.146457772448484,0.12593967378139495,1,uphill_step,-4.1464577519548955,2.049358815980895e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.7,-4.130243582990894,0.12637862741947173,1,uphill_step,-4.130243562884258,2.0106635467698197e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.68,-4.114014104986909,0.12682090342044827,1,uphill_step,-4.114014084655866,2.033104262721963e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.66,-4.097769155555085,0.12726654291152953,1,uphill_step,-4.097769135608649,1.9946435614315305e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.64,-4.081508552333201,0.12771558642387387,1,uphill_step,-4.081508531014832,2.13183692920893e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.62,-4.065232103627607,0.12816807746887204,1,uphill_step,-4.065232083011603,2.061600401503938e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.6,-4.048939621491885,0.12862405776977537,1,uphill_step,-4.048939600530842,2.0961043567524484e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.58,-4.032630910237095,0.12908357143402097,1,uphill_step,-4.032630889226889,2.1010206019411726e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.5600000000000005,-4.016305772957716,0.129546662569046,1,uphill_step,-4.016305751402258,2.1555457863087213e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.54,-3.999964006584182,0.13001337707042693,1,uphill_step,-3.9999639859312297,2.0652952237298905e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.52,-3.9836054097763807,0.13048375964164732,1,uphill_step,-3.98360538818127,2.1595110588634725e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.5,-3.9672297705862936,0.13095785856246947,1,uphill_step,-3.9672297499321676,2.065412596508054e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.48,-3.950836880412738,0.13143572032451628,1,uphill_step,-3.9508368592928327,2.1119905380118098e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.46,-3.934426521109684,0.13191739439964292,1,uphill_step,-3.934426500615668,2.0494016261807246e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.4399999999999995,-3.9179984747833965,0.13240292966365813,1,uphill_step,-3.91799845440843,2.037496660278748e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.42,-3.901552518848102,0.13289237618446348,1,uphill_step,-3.9015524972434816,2.1604620314974454e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.4,-3.8850884227186238,0.1333857864141464,1,uphill_step,-3.8850884016643503,2.1054273435794357e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.38,-3.8686059576049674,0.1338832116127014,1,uphill_step,-3.8686059360894913,2.1515476067435202e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.359999999999999,-3.8521048850138855,0.1343847060203552,1,uphill_step,-3.852104864713167,2.030071843961423e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.34,-3.8355849681794587,0.13489032268524168,1,uphill_step,-3.8355849474033095,2.077614924544946e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.32,-3.819045960562715,0.1354001176357269,1,uphill_step,-3.819045939596283,2.0966432145996805e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.3,-3.802487612366661,0.13591414749622344,1,uphill_step,-3.802487592188415,2.017824618505415e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.28,-3.785909672136647,0.13643246889114377,1,uphill_step,-3.7859096514241926,2.0712454418259085e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.26,-3.7693118785325876,0.13695514142513274,1,uphill_step,-3.7693118587809695,1.975161811884618e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.24,-3.752693971754225,0.13748222351074216,1,uphill_step,-3.752693950850089,2.0904135755728248e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.22,-3.7360556803974863,0.13801377713680266,1,uphill_step,-3.7360556592142533,2.1183232945531927e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.2,-3.71939673123954,0.13854986429214475,1,uphill_step,-3.719396710321024,2.0918516252521613e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.18,-3.7027168459197797,0.13909054815769192,1,uphill_step,-3.7027168253522773,2.0567502367896395e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.16,-3.6860157408952277,0.13963589310646055,1,uphill_step,-3.686015720089491,2.080573668905572e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.14,-3.6692931256578287,0.1401859652996063,1,uphill_step,-3.669293104774658,2.0883170748220437e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.12,-3.65254870438049,0.1407408320903778,1,uphill_step,-3.652548683966697,2.0413792878315462e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.1,-3.6357821778530086,0.14130056142807004,1,uphill_step,-3.6357821563931534,2.145985522616911e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.08,-3.618993234763444,0.1418652248382568,1,uphill_step,-3.618993214797017,1.9966426734185916e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.0600000000000005,-3.6021815665607075,0.14243489205837248,1,uphill_step,-3.602181545778454,2.078225369572806e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.04,-3.585346849384643,0.143009637594223,1,uphill_step,-3.5853468296312494,1.9753393587507162e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.02,-3.5684887603892683,0.14358953475952146,1,uphill_step,-3.568488740173751,2.0215517260169236e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-6.0,-3.5516069645829673,0.14417466044425964,1,uphill_step,-3.5516069445740825,2.000888477127205e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.98,-3.534701122958921,0.1447650921344757,1,uphill_step,-3.5347011031693825,1.978953845238607e-08,unresolved,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.96,-3.517770889158709,0.1453609091043472,1,uphill_step,-3.5177708692788463,1.9879862644955892e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.9399999999999995,-3.5008159094096496,0.14596219241619107,1,uphill_step,-3.5008158890102816,2.0399367972601112e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.92,-3.483835820822243,0.14656902551651,1,uphill_step,-3.483835801059925,1.976231800426831e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.9,-3.4668302562369258,0.14718149244785309,1,uphill_step,-3.4668302365052215,1.9731704270498085e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.88,-3.4497988392415015,0.14779967963695526,1,uphill_step,-3.4497988185902737,2.0651227838897057e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.859999999999999,-3.4327411824619967,0.14842367649078367,1,uphill_step,-3.432741162503641,1.99583558568861e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.84,-3.4156568956782367,0.14905357241630554,1,uphill_step,-3.4156568751481537,2.053008296698522e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.82,-3.398545575920588,0.14968946039676664,1,uphill_step,-3.398545554902399,2.101818896704799e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.8,-3.381406812142916,0.15033143520355224,1,uphill_step,-3.3814067913735033,2.0769412856225244e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.779999999999999,-3.3642401854076214,0.15097959339618683,1,uphill_step,-3.364240165140837,2.0266784250821956e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.76,-3.347045267231384,0.15163403391838073,1,uphill_step,-3.3470452474902173,1.974116692338157e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.74,-3.3298216208269293,0.15229485750198363,1,uphill_step,-3.3298216001381893,2.0688740054453092e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.72,-3.312568794595015,0.15296216905117035,1,uphill_step,-3.31256877494594,1.9649074811667333e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.699999999999999,-3.2952863334958535,0.15363607347011565,1,uphill_step,-3.295286313622361,1.9873492629329803e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.68,-3.2779737674872957,0.15431667983531952,1,uphill_step,-3.2779737474157495,2.0071546202871104e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.66,-3.2606306163380765,0.15500409960746764,1,uphill_step,-3.26063059679364,1.9544436291596412e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.640000000000001,-3.24325639116174,0.15569844603538513,1,uphill_step,-3.243256371110193,2.0051547089394717e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.62,-3.2258505877575536,0.15639983654022216,1,uphill_step,-3.2258505682605407,1.9497012893054944e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.6,-3.208412694688137,0.15710838973522187,1,uphill_step,-3.2084126743215013,2.0366635489210694e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.58,-3.1909421833366296,0.15782422900199888,1,uphill_step,-3.190942163177962,2.015866762405949e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.5600000000000005,-3.173438515975911,0.15854747951030732,1,uphill_step,-3.1734384961342568,1.9841654097518813e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.54,-3.1559011423683967,0.15927826941013334,1,uphill_step,-3.155901121509806,2.0858590854544445e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.52,-3.138329494716355,0.1600167316198349,1,uphill_step,-3.138329474218226,2.0498128971979668e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.5,-3.1207229953870663,0.1607630008459091,1,uphill_step,-3.1207229753290906,2.0057975724796506e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.48,-3.1030810511363254,0.16151721596717836,1,uphill_step,-3.103081031611462,1.952486350376148e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.46,-3.0854030554000613,0.16227951884269715,1,uphill_step,-3.0854030350582806,2.0341780704313805e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.4399999999999995,-3.067688381850111,0.1630500566959381,1,uphill_step,-3.0676883623906206,1.9459490463447082e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.42,-3.049936394064757,0.1638289785385132,1,uphill_step,-3.049936374540763,1.9523993977088594e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.4,-3.0321464355388614,0.16461643874645235,1,uphill_step,-3.0321464161129903,1.9425871133904593e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.38,-3.014317834428119,0.1654125952720642,1,uphill_step,-3.014317814820934,1.9607185208769806e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.359999999999999,-2.9964499000972555,0.16621761083602907,1,uphill_step,-2.996449880900204,1.919705150399409e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.34,-2.978541926212416,0.1670316517353058,1,uphill_step,-2.9785419064949967,1.9717419252884838e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.32,-2.9605931856367875,0.16785488963127138,1,uphill_step,-2.960593165017249,2.0619538521060576e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.3,-2.9426029302318533,0.16868750154972076,1,uphill_step,-2.942602910476854,1.975499941408998e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.279999999999999,-2.9245703972017565,0.16952966749668122,1,uphill_step,-2.9245703767813223,2.042043423244877e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.26,-2.9064947972593784,0.1703815746307373,1,uphill_step,-2.906494777003194,2.0256184285472045e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.24,-2.8883753227656834,0.17124341428279877,1,uphill_step,-2.888375302613366,2.0152317592447844e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.22,-2.870211142813916,0.17211538374423982,1,uphill_step,-2.8702111226784077,2.013550837176581e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
-5.199999999999999,-2.852001402563551,0.17299768626689913,1,uphill_step,-2.8520013830197986,1.9543752394213243e-08,rolling,0.8,0.39269908169872414,1.2669042096217062,-3.518127697918809,9.81,1,1,8
