theta_index,theta_dot_index,theta0,theta_dot0,classification,final_time,final_theta,final_theta_dot,total_impacts,downhill_impacts,uphill_impacts,rolling_speed,gamma,alpha,gravity,length,mass,num_spokes
0,47,-0.13269908169872413,-1.2375,rolling,7.669999999999881,-0.1217400603227851,1.9578447073672824,20,19,1,1.9647672250016985,0.26,0.39269908169872414,9.81,1,1,8
0,48,-0.13269908169872413,-1.2000000000000002,rolling,7.6899999999998805,-0.12456068191218132,1.9595800079809436,20,19,1,1.9647669915327632,0.26,0.39269908169872414,9.81,1,1,8
0,49,-0.13269908169872413,-1.1625,rolling,7.71999999999988,-0.11448865410674791,1.9535583864474395,20,19,1,1.9647667665904909,0.26,0.39269908169872414,9.81,1,1,8
0,50,-0.13269908169872413,-1.125,rolling,7.739999999999879,-0.13221882999665993,1.964482520048369,20,19,1,1.9647665471244113,0.26,0.39269908169872414,9.81,1,1,8
0,51,-0.13269908169872413,-1.0875000000000001,rolling,7.779999999999879,-0.12116678123393526,1.957496577054048,20,19,1,1.9647663364136714,0.26,0.39269908169872414,9.81,1,1,8
0,52,-0.13269908169872413,-1.05,rolling,7.819999999999878,-0.12376015901551976,1.9590835624938003,20,19,1,1.9647661327890322,0.26,0.39269908169872414,9.81,1,1,8
0,53,-0.13269908169872413,-1.0125000000000002,rolling,7.869999999999877,-0.1254639966196526,1.9601436809679784,20,19,1,1.9647659362915635,0.26,0.39269908169872414,9.81,1,1,8
0,54,-0.13269908169872413,-0.9750000000000001,rolling,7.939999999999875,-0.11531057969808592,1.9540314251764905,20,19,1,1.9647657449527658,0.26,0.39269908169872414,9.81,1,1,8
0,55,-0.13269908169872413,-0.9375,rolling,8.019999999999873,-0.1293765857920792,1.9626303948208728,20,19,1,1.9647655624515215,0.26,0.39269908169872414,9.81,1,1,8
0,56,-0.13269908169872413,-0.8999999999999999,rolling,8.14999999999987,-0.12781593732570334,1.9616297418937587,20,19,1,1.9647653872733264,0.26,0.39269908169872414,9.81,1,1,8
0,57,-0.13269908169872413,-0.8625000000000003,rolling,8.389999999999866,-0.12715368142728564,1.9612086065588645,20,19,1,1.9647652185660458,0.26,0.39269908169872414,9.81,1,1,8
0,58,-0.13269908169872413,-0.8250000000000002,settled,0.21000000000000005,-0.13269908169872413,0.0,2,1,1,nan,0.26,0.39269908169872414,9.81,1,1,8
0,59,-0.13269908169872413,-0.7875000000000001,settled,0.20000000000000004,-0.13269908169872413,0.0,2,1,1,nan,0.26,0.39269908169872414,9.81,1,1,8
0,60,-0.13269908169872413,-0.75,settled,0.19000000000000003,-0.13269908169872413,0.0,2,1,1,nan,0.26,0.39269908169872414,9.81,1,1,8
0,61,-0.13269908169872413,-0.7124999999999999,settled,0.18000000000000002,-0.13269908169872413,0.0,2,1,1,nan,0.26,0.39269908169872414,9.81,1,1,8
0,62,-0.13269908169872413,-0.6750000000000003,settled,0.17,-0.13269908169872413,0.0,2,1,1,nan,0.26,0.39269908169872414,9.81,1,1,8
0,63,-0.13269908169872413,-0.6375000000000002,settled,0.16,-0.13269908169872413,0.0,2,1,1,nan,0.26,0.39269908169872414,9.81,1,1,8
0,64,-0.13269908169872413,-0.6000000000000001,settled,0.15,-0.13269908169872413,0.0,2,1,1,nan,0.26,0.39269908169872414,9.81,1,1,8
0,65,-0.13269908169872413,-0.5625,settled,0.13999999999999999,-0.13269908169872413,0.0,2,1,1,nan,0.26,0.39269908169872414,9.81,1,1,8
0,66,-0.13269908169872413,-0.5249999999999999,settled,0.12999999999999998,-0.13269908169872413,0.0,2,1,1,nan,0.26,0.39269908169872414,9.81,1,1,8
0,67,-0.13269908169872413,-0.48750000000000027,settled,0.11999999999999998,-0.13269908169872413,0.0,2,1,1,nan,0.26,0.39269908169872414,9.81,1,1,8
0,68,-0.13269908169872413,-0.4500000000000002,settled,0.10999999999999999,-0.13269908169872413,0.0,2,1,1,nan,0.26,0.39269908169872414,9.81,1,1,8
0,69,-0.13269908169872413,-0.4125000000000001,settled,0.09999999999999999,-0.13269908169872413,0.0,2,1,1,nan,0.26,0.39269908169872414,9.81,1,1,8
0,70,-0.13269908169872413,-0.375,settled,0.09,-0.13269908169872413,0.0,2,1,1,nan,0.26,0.39269908169872414,9.81,1,1,8
