epsilon,omega_below,next_below,omega_above,next_above,slope_below,slope_above,multiplier,absolute_error,omega_star,next_at_fixed_point,fixed_point_residual,exact_multiplier,timestep,gravity,length,mass,num_spokes,slope_angle,estimate_resolved
0.010954628396476571,1.0845082112511806,1.0899992870689543,1.1064174680441337,1.1009537792449469,0.4987438222064427,0.5012437428227756,0.49999378251460913,6.217485390980215e-06,1.0954628396476571,1.0954628403062643,6.586071688019501e-10,0.5000000000000001,0.01,9.81,1,1,8,0.08,True
0.005477314198238286,1.0899855254494188,1.0927276147632738,1.1009401538458954,1.0982049124468465,0.49937349657067176,0.5006234883264781,0.4999984924485749,1.5075514251949862e-06,1.0954628396476571,1.0954628403062643,6.586071688019501e-10,0.5000000000000001,0.01,9.81,1,1,8,0.08,True
0.002738657099119143,1.0927241825485379,1.094094367857914,1.0982014967467764,1.0968330231969445,0.4996874010953794,0.5003119562215192,0.4999996786584493,3.213415508129813e-07,1.0954628396476571,1.0954628403062643,6.586071688019501e-10,0.5000000000000001,0.01,9.81,1,1,8,0.08,True
0.0013693285495595714,1.0940935110980976,1.0947783902121826,1.0968321681972166,1.096147717673079,0.49984358706450355,0.5001556179011569,0.4999996024828302,3.9751716990332753e-07,1.0954628396476571,1.0954628403062643,6.586071688019501e-10,0.5000000000000001,0.01,9.81,1,1,8,0.08,True
0.0006846642747797857,1.0947781753728774,1.0951205613775274,1.0961475039224369,1.095805224364557,0.49992228504536607,0.5000758341055728,0.4999990595754694,9.404245306932069e-07,1.0954628396476571,1.0954628403062643,6.586071688019501e-10,0.5000000000000001,0.01,9.81,1,1,8,0.08,True
